0,0
1,683
2,683
3,683
4,683
5,683
6,683
7,683
8,683
9,683
10,683
11,683
12,683
13,683
14,683
15,683
16,683
17,683
18,683
19,683
20,683
21,683
22,683
23,683
24,683
25,683
26,683
27,683
28,683
29,683
30,683
31,683
32,683
33,683
34,683
35,683
36,683
37,683
38,683
39,683
40,683
41,683
42,683
43,683
44,683
45,683
46,683
47,683
48,683
49,683
50,683
51,683
52,683
53,683
54,683
55,683
56,683
57,683
58,683
59,683
60,683
61,683
62,683
63,683
64,683
65,683
66,683
67,683
68,683
69,683
70,683
71,683
72,683
73,683
74,683
75,683
76,683
77,683
78,683
79,683
80,683
81,683
82,683
83,683
84,683
85,683
86,683
87,683
88,683
89,683
90,683
91,683
92,683
93,683
94,683
95,683
96,683
97,683
98,683
99,683
